wl_depth,impact_criterion,coupled_criterion,sserr_result,touchdown_distance
50.0,69.82096888387032,90.46234458289683,0.627705077457245,901.6785830384626
100.0,107.90573219161053,143.25245505254264,1.2547015276565576,1237.7195015739649
150.0,136.63961400174966,184.58674945044834,1.8823307548984318,1482.3161136844642
200.0,159.5220052064299,218.5427555751623,2.5104491673928897,1680.1994520644814
250.0,178.12174108365892,247.09985334527462,3.138873538273635,1848.6129790482112
300.0,187.12266272943876,262.25857686198606,3.6896059274212716,1908.8482915340905
350.0,191.88585088604583,271.94439680558725,4.190598996530663,1938.516350988128
400.0,196.55218183094877,282.0601497504607,4.69219275752152,1994.323467644227
450.0,200.56297118134808,291.2875058270507,5.192965333179272,2063.911794945717
500.0,203.6737202409654,299.38972350023903,5.69226190418909,2139.091722634182
550.0,205.8349044929318,305.9782650284913,6.189811619547214,2215.1001332021633
600.0,209.62638994488972,315.50610986898306,6.714322117733561,2354.9918351446504
650.0,214.55792172042516,326.63038561189313,7.288998176141002,2531.5538404923814
700.0,217.2108744319753,333.9019589643949,7.868699934218278,2660.1491189045305
750.0,218.2318922822851,338.42162603374027,8.450446678588461,2762.9317108111177
800.0,217.9290455789018,340.96898704049795,9.03290496488799,2850.1915251417377
850.0,216.48186567094612,341.70157673895176,9.61535522744408,2927.5044906465446
900.0,214.00907163651692,340.7457129528695,10.197379446088133,2998.205608072397
