wl_depth,impact_criterion,coupled_criterion,sserr_result,touchdown_distance
50.0,5.95127938691848,10.760776331824214,0.2695698789479584,275.87714018689184
100.0,9.07220431821421,15.117744314233928,0.4955112774965892,365.0854559426515
150.0,11.37723850270174,18.382965116620394,0.7057229009124336,423.4840023684452
200.0,13.253012573221806,21.084045559533173,0.9069073664645126,466.3409772982151
250.0,14.851538590364768,23.41040245651744,1.10173367996742,499.53482957943874
300.0,16.252755810583672,25.472547962142954,1.291714552057414,526.0797212202979
350.0,18.577392311242942,28.911067671234726,1.4750739878616315,579.0259131266978
400.0,21.906333122644682,33.87400965513018,1.6819746714372863,636.5839846899794
450.0,24.6744958886828,38.05726987049773,1.9065444123720119,673.3373495362404
500.0,27.05518439165535,41.707823980600594,2.13749878490763,701.8008625740592
550.0,31.301434781613455,48.17100037392042,2.3766645239658755,766.137895617786
600.0,35.60080228723974,54.785710633065094,2.6436410062919937,820.5189784502477
650.0,39.2147442166031,60.407038621734415,2.9224958461348445,860.64693629857
700.0,42.32953287138832,65.31870785024002,3.2062593478523085,893.7409194751525
750.0,61.82835887075981,95.0081564231586,3.538001747710836,1126.0883575967905
800.0,74.64136275099685,114.48728725067369,3.9623896884763488,1221.8164055934121
850.0,84.20697429066318,129.0541904886445,4.404128902627787,1284.7312342609996
900.0,91.80573138910756,140.87430600557548,4.851894966076179,1338.0501592199546
950.0,98.06162888310905,150.80489716191363,5.302082652374265,1389.199891319879
1000.0,103.3013090904178,159.4242853077488,5.7531121536992735,1440.3985976862846
1030.0,106.03810130352268,164.02244951715642,6.0237783244966225,1471.298779080061
