wl_depth,impact_criterion,coupled_criterion,sserr_result,touchdown_distance
50.0,10.633684636007157,17.144119153008347,0.2801979593274234,340.9303286056396
100.0,15.486285410764427,24.151587909434365,0.5348932605163854,456.3921355891057
150.0,23.17798939797667,35.34185341865049,0.7694076144140843,626.7388865156952
200.0,37.9345006801722,56.63320289989176,1.0932244971646494,752.336698385891
250.0,47.65951164388923,70.93574551408005,1.452326851881037,830.9463328520671
300.0,55.44759989828354,82.74741226688269,1.8160212215343596,911.3679928262294
350.0,62.76752070960335,94.0094367492488,2.1864682008726444,999.4121502378242
400.0,68.94919878781756,103.72903573648829,2.558900245631771,1075.4814671062122
450.0,74.26211224412684,112.2062721737729,2.931957604239635,1143.6986252102909
500.0,75.05382293744502,113.94019099321225,3.233045538208926,1136.7209316476465
550.0,82.02915482183442,125.15803725894044,3.609157002256681,1271.8532279843885
600.0,87.77969753173471,134.4605889193491,3.999638997995543,1357.160124308359
650.0,92.63341529402969,142.4738656268086,4.396234258234385,1422.3274438676062
700.0,96.76695751850129,149.4336391400532,4.795898070526503,1476.9418383538352
750.0,100.29085186644733,155.57887116622516,5.197156732054456,1525.1573429669043
800.0,103.28440470735386,160.9290852471495,5.599177975460182,1569.0621006193344
850.0,105.80643502572586,165.62759821279136,6.001441992590485,1609.809807643196
900.0,117.69533915603668,184.8612734337117,6.467091322739153,1789.0454793132828
950.0,126.56995808300907,199.3981585241097,6.970007870053869,1899.0521970035538
1000.0,133.276857242139,210.72036274746358,7.486873488838112,1979.8136062146177
1050.0,136.65719495701347,216.9847979930061,7.991827150647583,2025.3719505714016
1100.0,139.10407623896702,222.00157952385098,8.497747717263675,2068.533611510736
1150.0,140.73046968015473,225.77103925752277,9.004065748502665,2110.3724779242843
1200.0,141.6199600440331,228.63809448626608,9.510382926897934,2151.497481627034
