wl_depth,impact_criterion,coupled_criterion,sserr_result,touchdown_distance
50.0,69.82096888387032,90.46234458289683,0.627705077457245,901.6785830384626
100.0,107.90573219161053,143.25245505254264,1.2547015276565576,1237.7195015739649
150.0,136.63961400174966,184.58674945044834,1.8823307548984318,1482.3161136844642
200.0,159.5220052064299,218.5427555751623,2.5104491673928897,1680.1994520644814
250.0,178.12174108365886,247.09985334527457,3.1388735382736312,1848.6129790482112
300.0,193.33079266079324,271.23502274027953,3.7674203133446555,1996.3791032744687
350.0,205.72624272374134,291.67704847660616,4.395916725616504,2128.7375023926484
400.0,215.71008508187302,308.93106979805344,5.02420549527354,2249.108726298529
450.0,223.57434984491894,323.30284694743784,5.6521460965372565,2359.8801069202646
500.0,222.46025076369833,324.1051847301915,6.109000394056274,2336.8860469581855
550.0,221.48077090403638,325.50089369744074,6.568178897247445,2330.7290599635267
600.0,220.4595729167512,326.986742048222,7.028014707878315,2338.9783969503433
650.0,219.24765077991518,328.2428228660452,7.487132178391678,2358.935782520073
700.0,217.7355156760908,329.2282004900278,7.944485562192341,2387.979423666002
750.0,215.85388217198167,329.5621696519918,8.39932823721,2423.7774065973513
800.0,213.56734885349894,329.311562476492,8.851158200116398,2464.3844111775575
850.0,210.86556195360586,328.3679267653475,9.299666154910064,2508.2531429416704
