wl_depth,impact_criterion,coupled_criterion,sserr_result,touchdown_distance
50.0,11.324749169757979,18.082103027382956,0.28292271549896497,349.55002207425673
100.0,16.44495445300236,25.51482346217517,0.5419772300065613,468.474736179422
150.0,20.21662577630856,31.093604007673413,0.7937262193070805,549.3869090927026
200.0,35.097982712884125,52.726206846471996,1.0835014223301613,751.4817842083846
250.0,44.53863717940639,66.63851650186402,1.4294820170668174,826.0341425057934
300.0,64.80777085734444,95.6672757938347,1.842220505128076,1006.3706644158458
350.0,78.37556138126372,115.27470409488558,2.29073338101065,1101.3093649672408
400.0,108.13749946187266,156.04643097411972,2.8464591410195763,1332.359852696054
450.0,109.99047383766647,159.86727740500305,3.2222597206154724,1300.1671280810717
500.0,112.3110855127277,164.7462360829145,3.6027424292426806,1298.5744768784657
550.0,114.6791736261773,169.96356261149066,3.9825323071516423,1322.3441302496146
600.0,136.8286135154781,204.67257862918777,4.500544521443705,1714.40489319139
650.0,136.98379659385003,206.1335942507402,4.877731519342247,1693.1782950211536
700.0,137.15152307176015,207.73027128518197,5.255886498594496,1685.48822478043
750.0,137.25386632572116,209.34121197727106,5.632962644079018,1689.4461275370215
800.0,137.2253039569562,210.72803011479485,6.0075828863452925,1702.7250829541015
850.0,137.03066865326383,211.93148662202373,6.378948113723636,1722.9667470821419
