wl_depth,impact_criterion,coupled_criterion,sserr_result,touchdown_distance
50.0,10.633684636007157,17.144119153008347,0.2801979593274234,340.9303286056396
100.0,15.486285410764427,24.151587909434365,0.5348932605163854,456.3921355891057
150.0,19.061102526475253,29.419008493864347,0.7815898811497026,534.6759788561008
200.0,21.963841255351817,33.756991209686745,1.023435163965006,594.0357758839218
250.0,27.677314960352028,42.26328538669445,1.2769425530965255,704.0299711139562
300.0,39.020704526343685,59.10033718299488,1.5055398985358996,875.0588500651036
350.0,55.04941072446653,82.54694127632817,1.8698615950582256,981.6173996714703
400.0,63.509140930441774,95.17878763738744,2.25863982502509,1031.1500851366043
450.0,70.56719299508667,106.0293911047039,2.6490136430502567,1088.3043266748446
500.0,76.63212821876526,115.57474289978313,3.0396277401910807,1148.970668795008
550.0,81.89411646406579,124.03226628687545,3.4299501245332444,1209.5916568209127
600.0,86.47213679117294,131.58328683689328,3.819736120808175,1268.177191949507
650.0,90.45504137012922,138.29750339086087,4.2088528411671815,1323.825346729744
700.0,93.90858551649781,144.29537260201738,4.597215390096069,1376.2372400037254
750.0,96.89347855920187,149.61275850374042,4.984762610890277,1425.4187411581129
800.0,99.45377491231591,154.34224251447603,5.371447021510244,1471.5191028612062
850.0,101.62802901117878,158.49468207223032,5.757229867020514,1514.7477526092896
900.0,104.58122000483009,163.9249095453655,6.148522950236581,1577.8500402841814
950.0,108.71643108638986,171.29779361942136,6.5670553600427235,1659.2924790154527
992.0,111.57183569066436,176.50694084077008,6.924863998051076,1713.9964021959547
