wl_depth,impact_criterion,coupled_criterion,sserr_result,touchdown_distance
50.0,51.81300759680863,66.00278066406366,0.4574745656474322,699.8958470134119
100.0,97.74720461002096,128.1839606849892,1.1021882011023403,1129.2636939977065
150.0,130.91516002072026,174.95372871306378,1.7475375913687843,1413.6449307003213
200.0,156.91230893198198,212.94860948416542,2.393355950064689,1635.9131110895771
250.0,176.4899471049159,242.5953274535927,3.028932477807288,1803.547630476848
300.0,191.36429222495886,266.4486849241075,3.6486827053288815,1941.6690293476483
350.0,203.90525044153347,287.3173880999491,4.268130086610473,2075.8589396249317
400.0,214.114834367635,305.15618377684876,4.88715196555156,2200.9649108134354
450.0,221.40379159056292,318.88189388350133,5.495471072449716,2303.4259357714645
500.0,227.22131682869988,330.7730623725628,6.102644045287097,2407.0901185769326
550.0,231.25467829839153,340.1000081235326,6.709321794116071,2500.6932026564473
600.0,232.99235101475026,345.91676930527626,7.29998211150083,2574.2252809955025
650.0,235.65883269406368,353.56693137363595,7.912860837268581,2689.2545157979316
700.0,238.14970403498478,361.02657015244074,8.559162299157403,2820.884667375942
750.0,238.55984416421262,365.04233544052903,9.206320149630745,2931.06525353735
800.0,237.2430259454261,366.4827295604575,9.85352079886931,3028.199048619413
850.0,234.13218586962336,365.0342972780163,10.444255232673052,3098.289618869144
900.0,230.20022436140616,362.54582800234493,11.08954193396229,3187.2709500606425
950.0,224.95814598871343,357.932535485196,11.734311752819625,3271.3676023558824
1000.0,218.50322912451085,351.3769847473736,12.378686972882496,3352.4772953982383
