wl_depth,impact_criterion,coupled_criterion,sserr_result,touchdown_distance
50.0,9.830287518929916,15.933403351379525,0.2633349731900398,320.5202381402743
100.0,17.309110755340395,26.61982108926228,0.5281625560540865,450.0106185042002
150.0,73.65594472327551,96.62606044715622,1.0713889775842356,860.5953018228191
200.0,102.45335973611151,136.54153349631338,1.6439671034198513,1098.887362131511
250.0,131.21581513756615,179.26563166188777,2.21432272899329,1407.345373496162
300.0,141.5663953045114,195.88320148917825,2.706000421433663,1462.2908529637862
350.0,149.1123031508092,209.58418506600202,3.167441021343828,1518.7041558331982
400.0,156.21855921837405,223.14842838259838,3.6288634489285245,1604.1208642042452
450.0,162.12772968757258,235.0523314837963,4.088792794981396,1698.0284279998928
500.0,174.67513039638789,257.5259071596097,4.59112615611911,1968.7084233990226
550.0,190.5976038091553,283.6632453416181,5.195624703449965,2241.3360842399466
600.0,193.07074278927638,289.2742882080314,5.6969638463345476,2271.0578301488717
650.0,192.9613907427053,291.12702436890874,6.169575655036984,2276.2669584243977
700.0,192.63726044839788,292.8697631327784,6.641292474576222,2293.061093422537
750.0,192.02639701892468,294.269486981545,7.111394548076927,2318.4449541754934
800.0,191.08239329188652,295.20655030596345,7.579410718276612,2349.896176362914
850.0,189.78066146852726,295.5691480473335,8.04505083067895,2385.420984969928
900.0,188.1127315013251,295.3506581452017,8.508149869718336,2423.5160833975206
950.0,186.0808266518472,294.54559961723527,8.968630409881897,2463.088491567198
1000.0,183.6936036776997,293.14739494298124,9.426480295996967,2503.366913160229
1040.0,181.5360631297025,291.64678628625876,9.79089178415412,2535.7356770960487
