wl_depth,impact_criterion,coupled_criterion,sserr_result,touchdown_distance
50.0,60.32875364395785,77.65687527638602,0.5406732246962864,797.7186083705309
100.0,101.08273937947344,133.64411319512004,1.1674855089728047,1169.8646717240836
150.0,131.22722682536073,176.7222048473662,1.7949811789245493,1429.4913394001842
200.0,155.06102611572413,211.92959596730591,2.4230040417796634,1636.0751685454834
250.0,174.380598463195,241.42571513828779,3.0513671724893148,1810.3051700813976
300.0,190.16752357663418,266.2871931279356,3.6798839330044624,1962.2901201631985
350.0,203.04678276696242,287.393063297509,4.308378394077389,2097.872833490014
400.0,213.4467950220494,305.08335077589027,4.936690039483526,2220.798701033168
450.0,221.67748831961185,320.04597129070214,5.56467548990698,2333.646853911885
500.0,227.98080941059874,332.2490328748112,6.192206215933112,2438.2932631843173
550.0,232.54223929380495,342.10528793924084,6.819161002653296,2536.1678658895166
600.0,235.51331048371662,349.73777622468424,7.445414851401086,2628.4091173806887
650.0,232.24953323017766,347.39259645819993,7.875376626058005,2600.9246854284193
700.0,229.0112959202563,345.21023339724957,8.307045889754468,2583.6731762685263
750.0,226.42760869887832,343.4174054217118,8.616348435150494,2556.379629086172
