wl_depth,impact_criterion,coupled_criterion,sserr_result,touchdown_distance
50.0,15.728550834028223,24.014437377512973,0.3030863987890203,400.8960865470858
100.0,22.651808456476168,34.31190091241653,0.5898999197798027,540.3686173653939
150.0,44.19088005576431,64.66108729127944,0.9507859776439369,775.3415361177995
200.0,57.241941457309395,83.57306837949542,1.3539369359823525,883.655631314806
250.0,67.73863197835344,99.43818333441197,1.7610270923890878,992.1357628762997
300.0,76.52189155270156,113.07131895155436,2.169273753801732,1092.8790970098378
350.0,83.97469482118389,124.88545070760064,2.5779125345982132,1183.9330652914596
400.0,90.35227787998586,135.2283124358815,2.98658536124582,1265.9146875296308
450.0,109.7754466952865,164.28490518910326,3.4739592814842055,1510.3445456904751
500.0,123.59664867867534,184.8793332497582,3.9951808667806583,1626.4226763700267
550.0,138.8689157070632,207.34293912728603,4.551343258021007,1747.8152240588586
600.0,146.66464291102255,219.55235568443365,5.088977136270066,1805.636855464208
650.0,153.15666890211915,230.2809881827952,5.627034681152345,1867.2391895410642
700.0,158.52037403505216,239.58115825714623,6.1650846199498215,1931.109569271804
750.0,162.85715040805172,247.6788553375593,6.702842227249839,1995.8835838446341
800.0,166.23805306370886,254.53201280167286,7.240110560810449,2060.547757584467
850.0,168.72057946114944,260.14076107009754,7.776745669382866,2124.426022903617
900.0,172.59862054029395,268.0369653691863,8.343676719057836,2225.3272031551096
950.0,175.03403253531556,273.83950718300036,8.913302765940555,2311.28218361994
1000.0,176.23290003167492,277.7827609713129,9.484319824082132,2387.9588045481137
1050.0,176.33329042042934,280.1225012077782,10.055975503083651,2458.5061374609227
