wl_depth,impact_criterion,coupled_criterion,sserr_result,touchdown_distance
50.0,25.5084226969424,36.91212761353101,0.3554044723706645,501.88405783437474
100.0,37.079413596380604,54.40086025822136,0.7030322873294159,681.4031779408577
150.0,46.15901522044112,68.27462062120794,1.0527773835245493,820.5665268008138
200.0,55.090432649667896,81.84869432344715,1.4173904072982375,941.7618782365786
250.0,62.35385894675861,93.05537022852593,1.784801198706307,1030.0881336504845
300.0,90.21934463600758,133.26367160172134,2.1892251740372903,1354.4857615371852
350.0,122.26366229842678,176.01992756570718,2.792604710481716,1512.4459025866654
400.0,132.1578475083016,189.76427398238582,3.296664882097396,1524.2408336782366
450.0,134.95427898487333,195.33196258650844,3.7280912615909583,1511.3530317057825
500.0,138.14965156881777,201.89871148960896,4.161743748540034,1530.95297639132
550.0,141.25637252263252,208.67689974804472,4.594211059081176,1573.1452658442104
600.0,143.96024717603356,214.8681015096152,5.023929643190735,1628.0634236937499
650.0,147.6735986180943,222.85647258463302,5.456440381941085,1729.7874351147234
700.0,160.7144712238585,245.01001758054218,5.987010162538521,2015.227602930646
750.0,169.66261595641552,260.1550973814329,6.548153321652064,2169.5147518461786
800.0,176.145133017252,271.5285709204878,7.11956600993134,2277.8638651301635
850.0,180.7591514914867,280.2770946096506,7.695750335011417,2364.0332059355387
900.0,183.8382874621561,286.703399537903,8.274411955778197,2437.9190905999703
950.0,185.3611460877857,290.84824101653464,8.850734411850949,2500.5871159608296
1000.0,185.64867581480522,293.39267008561444,9.42483827417896,2557.6514175290536
1020.0,185.9641817263123,294.69566927078284,9.661350068797814,2588.8058027369743
