Pit_ID,Slope Angle,HS,Profile Depth,WL_Depth,ECT_Score,ECT_Propagation,ECT_NumTaps,max_stress,impact_criterion,coupled_criterion,sserr_result,touchdown_distance,ss_max_Sxx_norm,slab_tensile_criterion
b0f2e96f-d1ad-4579-b893-7aadc0d82696,35,1310.0,1310.0,260.0,ECTN20,False,20,0.002775863043299827,32.97191718802418,84.36865267369387,1.1055362869014052,846.4827242295287,2.1961752522744025,0.2696629213483146
3870514e-79bf-4e42-9199-18c9c12de283,23,1420.0,1420.0,290.0,ECTN22,False,22,0.0016109473143253589,14.213632552894811,37.19125504937898,0.9832045843498423,607.2121808656203,2.3609744249380546,0.03767123287671233
98fe828f-bce3-42f0-8c9e-00d6bb5f5a44,32,980.0,980.0,630.0,ECTP19,True,19,0.032263268149555394,94.95101858557406,248.30775837503512,3.7302341995237347,1511.3652382686366,2.0243575273132777,0.19968553459119498
5d0acf40-216f-4efe-b598-f2ecd8be2639,28,1050.0,1050.0,150.0,ECTN6,False,6,0.0007364692749726059,14.959960459549745,40.340397664068576,0.641350035281229,531.6258216376706,1.8483104575226434,0.3137254901960784
b0f2e96f-d1ad-4579-b893-7aadc0d82696,35,1310.0,1310.0,440.0,ECTN24,False,24,0.01597670444384289,104.44658452100073,230.73162133605314,2.5325834421242166,1409.6675827955921,1.79685061964562,0.21017699115044247
675c2026-3476-41b4-a219-48281ae4dcde,22,800.0,800.0,105.0,ECTN12,False,12,0.000610779062417314,31.71559139396782,73.41864328099845,0.5240059091531608,710.6249665449423,2.2428455458780405,0.2818181818181818
e8890b51-5bf7-486f-b6d5-4a35ce8e86cd,40,1280.0,1280.0,230.0,ECTN23,False,23,0.011026667206309163,147.45834767125496,312.95044565527576,2.0554163988304945,1558.2186453114098,2.2401662464567775,0.1574468085106383
ff522c19-e5bf-44a5-9ea3-16b67d79ac41,32,2400.0,1600.0,700.0,ECTP30,True,30,0.04220283468736813,109.06271607409427,279.4759888702613,4.163437812406624,1751.2762159968881,1.70432859344676,0.3058321479374111
059056a8-9680-4e86-b1b7-c417c32fe39e,31,1250.0,1250.0,730.0,ECTN27,False,27,0.041034374749573416,79.41990433095701,212.23643634130212,4.205700466321031,1523.5235502314213,1.470987413709918,0.2
dcb103eb-706c-4fe1-9f58-df7541947580,41,2000.0,2000.0,220.0,ECTN11,False,11,0.0009664201988466227,10.051537570490407,29.627642242628117,0.7794927482682046,446.3743145135475,1.463133094236388,0.15765765765765766
