Pit_ID,Slope Angle,HS,Profile Depth,WL_Depth,RBlock_Score,RBlock_Fracture_Character,RBlock_Release_Type,max_stress,impact_criterion,coupled_criterion,sserr_result,touchdown_distance,ss_max_Sxx_norm,slab_tensile_criterion
fee83dae-57af-46ac-8e21-57d20564a978,35,1300.0,1300.0,410.0,RB5,Clean,MB,0.019823187659644914,110.36334138938811,280.8654264811068,2.8638867251103703,1748.79472496905,2.053875209243845,0.07416267942583732
594429d8-848b-499d-913d-3cbf9dafb944,40,1040.0,1040.0,440.0,RB6,Irregular,EB,0.02268912072878526,121.05135391949098,309.076304956543,3.0699264742888355,1684.571382393693,2.2184357121703333,0.024830699774266364
950e0935-46d3-45b0-a69a-2376bc4c078d,33,720.0,720.0,380.0,RB6,Rough,EB,0.01851256126065267,103.54347844729732,252.82535545047128,2.7737296469972024,1474.4656041805902,1.8281676736257937,0.4322916666666667
ca60c0c5-e85f-4a8c-bda5-12fafb40811c,30,1270.0,1270.0,540.0,RB4,,,0.02184168043994767,74.2903077069792,192.45390061243367,3.072424191114963,1298.3131383201044,1.465851233184321,0.39226519337016574
6fd8e030-54ad-4696-9e7f-b30c92fd00a0,35,1450.0,1450.0,150.0,RB5,Clean,WB,0.004572533448221558,102.04007247094081,224.1154201177348,1.349571575086445,1282.4755151169413,2.0708144722175517,0.2582781456953642
00d68006-c6a5-4a4d-9395-afbb40b730b9,37,790.0,790.0,340.0,RB3,Rough,MB,0.007171479768669235,73.1870993832806,150.58208560975987,1.6748395785883459,1124.144437312302,1.6962821381786417,0.5058139534883721
74037f4a-dff8-4072-8eed-aff5a14a88d2,31,1380.0,1380.0,510.0,RB4,Clean,MB,0.02625526300371713,87.6795147207228,228.1450507930407,3.3815160090417535,1509.053027951003,1.8579884623403475,0.23210831721470018
54538b47-374f-4df8-8c11-02624f4457d1,30,1920.0,1920.0,200.0,RB2,,,0.003568409402819263,59.77854159363464,146.51038160992331,1.2592179902400373,994.6750656063102,2.3383714039902475,0.2048780487804878
4b37d6f8-7efb-4962-ad48-ca5b6518dc2d,37,1680.0,1680.0,1180.0,RB6,Clean,MB,0.14964566375407057,140.7284388039027,385.98330287344965,7.841252195689901,2015.2814735054694,1.908564869064936,0.21464646464646464
5b11d19d-47cb-4260-8fa9-ed7d40bf292c,30,1150.0,1150.0,300.0,RB5,,,0.007947625914575106,64.55394832581025,160.52103363852413,1.8509415424038926,1158.626578313034,1.9725424077635614,0.3333333333333333
