wl_depth,impact_criterion,coupled_criterion,sserr_result,touchdown_distance
50.0,29.309214163258698,37.39405540972439,0.28947059351738963,403.0603238116556
100.0,42.77522903389941,58.66716541000518,0.5106197980889371,477.3684985817632
150.0,49.449393155697976,71.4195535514435,0.7392665979213129,612.2833560202607
200.0,52.2228427117222,77.17320705583337,0.9693673521820166,722.5308378147578
250.0,66.10451265904328,98.72471015748076,1.3137551268827752,1236.0843168869615
300.0,69.95263978752493,104.95445755539023,1.6542465666626534,1261.1095523799847
350.0,73.36858099130262,110.57560125172301,1.9936237189151473,1294.4797472841803
400.0,77.82764449738644,117.7719218557483,2.3501066764449345,1358.030534466277
450.0,81.70236211863688,124.09769453574535,2.7073596274665035,1406.3761709565704
500.0,85.09441624154238,129.74365402736333,3.0648777908538767,1446.765274180671
550.0,88.07136130322434,134.8243068966467,3.4223327516271373,1482.276951272896
600.0,89.37107811972837,137.29941683284284,3.7547545360471437,1489.8140730557743
650.0,127.083787082415,194.32695884256762,4.240275536549476,1947.3719866406493
700.0,128.67997989148617,197.38903379859207,4.657738608501916,1922.9587273922552
750.0,130.03617040786247,200.31602753328167,5.075848450130398,1909.351461608831
800.0,131.15788269501013,202.91971509925304,5.4935986143875635,1905.233766568521
850.0,135.13316337615333,210.04809618493294,5.962127504446659,1952.4352371415225
900.0,138.32579393824471,216.05061033574486,6.431666207317093,1995.8613932039025
950.0,140.82579682512005,221.0397630847218,6.901678630281365,2036.8397172613454
1000.0,142.69976585766463,225.2253438663571,7.371784110765697,2076.1301032032443
