wl_depth,impact_criterion,coupled_criterion,sserr_result,touchdown_distance
50.0,14.891224707282525,22.88539308423776,0.2989827619946177,391.52912167504394
100.0,21.457067928191105,32.61668828744524,0.5805325963173027,527.2632816746236
150.0,26.299414531955335,39.9062125837211,0.857471962302927,620.9361083713576
200.0,35.134073694738376,53.02784975935972,1.129079175899963,793.7282138382931
250.0,60.642664745218745,89.42112659049832,1.5055320458153831,1015.0441728740551
300.0,90.23537753530977,128.63333332983433,2.043498746117572,1153.1113448053964
350.0,109.0288894669498,154.24404334641363,2.601912390353518,1263.8175060148758
400.0,134.11369518343565,188.85045991043688,3.223086373810614,1472.7958837987858
450.0,154.02249379691847,216.81283573575763,3.8693642988141885,1628.8108509089295
500.0,174.79945493574692,246.43270507764493,4.551599921630191,1816.6727544710877
550.0,192.59569906772035,272.08298917359457,5.2611414430299845,1980.5806638505787
600.0,206.18146093529214,292.59243757900595,5.972681216068146,2119.6205364736693
650.0,216.72938310740173,309.44026590007405,6.68475726289864,2248.353311514482
700.0,224.71922351422333,323.2109697888235,7.396812142241873,2370.9461013038112
750.0,235.65266949808702,341.3251933527457,8.170966612572869,2560.3718559843883
800.0,241.86480857222045,352.6645254647505,8.947588740124875,2709.7292397811952
850.0,244.5940219785027,359.3325056718514,9.725127851172925,2839.973925219517
900.0,244.4438892213477,361.91923675697024,10.503047924093375,2959.9584798097026
950.0,241.76088458623892,361.2842326034138,11.280523531576279,3074.165394523314
1000.0,237.46090641138662,358.154744160562,12.077715937969277,3202.0182040450923
1050.0,230.547735090744,351.2986650780965,12.876050878860449,3322.540439530212
1100.0,221.25744651802097,340.9653206441013,13.666443043776116,3418.9618526091385
1150.0,209.75396420438233,327.0311009461741,14.452816867096072,3505.573767183862
1200.0,196.15860373979527,309.88139433735,15.236102574538863,3586.939715236418
1250.0,180.5671751042976,289.13892752556836,16.015666682734807,3663.861639947879
1300.0,163.05823177065227,265.1319367600628,16.79073190320058,3736.840372208595
1350.0,143.69886060718332,237.5689905162379,17.560394608968288,3806.147875453474
1400.0,122.54806497805318,206.19588717190607,18.32365226262428,3871.8668002091526
1450.0,99.65958743674608,171.06474024937393,19.07944408681062,3933.912370143725
1500.0,75.07892710203566,131.70567078233597,19.826713695333158,3992.0447444101546
1550.0,48.85525231096309,87.78116906841603,20.564508727417245,4045.8771295595047
1600.0,21.027796761192903,38.84094242438045,21.292138114432458,4094.884139341545
1650.0,0.0,0.0,22.009409059185188,4138.415191618968
1700.0,0.0,0.0,22.697433020765722,4161.347068478505
1750.0,0.0,0.0,23.40391753158199,4226.68979188825
1800.0,0.0,0.0,24.100087893857097,4275.675370428573
1850.0,0.0,0.0,24.794006650563595,4308.5694510232115
1900.0,0.0,0.0,25.497893786102495,4325.481786600451
1950.0,0.0,0.0,26.227561139982207,4326.7013447148765
2000.0,0.0,0.0,26.96439075477789,4339.277565498788
2050.0,0.0,0.0,27.79143534550155,4321.9812097670165
2100.0,0.0,0.0,28.73086591571737,4275.774960149848
2150.0,0.0,0.0,29.772013311827518,4218.27142144454
2200.0,0.0,0.0,30.928221493529282,4150.984247805971
2250.0,0.0,0.0,32.16227045659954,4062.5547638117114
2300.0,0.0,0.0,33.48418371506926,3973.819990815817
2350.0,0.0,0.0,34.90558474510285,3884.267983495673
2400.0,0.0,0.0,36.43803587026578,3793.59410568366
