wl_depth,impact_criterion,coupled_criterion,sserr_result,touchdown_distance
50.0,5.95127938691848,10.760776331824214,0.2695698789479584,275.87714018689184
100.0,9.072204318214219,15.117744314233935,0.49551127749658436,365.08545594261705
150.0,14.18126929914081,22.357259174322405,0.70482331364467,480.278259019381
200.0,18.622326182089765,28.827018762112232,0.9387579789517386,540.912276730511
250.0,27.089747399566075,41.2634074392824,1.1861156137056459,662.860293676674
300.0,33.99812615266573,51.539772370739364,1.48248250029068,731.2872229194551
350.0,58.907493265449176,87.32451940674213,1.8345798334671457,956.7935215006111
400.0,75.79133054457898,111.03574211575642,2.2964758691942815,1050.232289653148
450.0,88.49879555361082,129.49435383563758,2.7687283805469605,1141.4899256286756
500.0,99.1677261906531,145.6745787557963,3.2435855830181604,1237.5109030624817
550.0,105.51255977692155,156.06210367069463,3.6896269253149723,1292.8508761657504
600.0,109.57338334178918,163.41194814798808,4.113405450009403,1339.2472770459497
650.0,113.23476413325324,170.32804762073567,4.533362887984843,1398.012538826043
700.0,116.3874143358785,176.5329302861431,4.949760930585269,1460.7940837687179
750.0,119.02294521105145,181.9099460350639,5.363141784271156,1523.050684879917
800.0,121.17301665809603,186.5794058670499,5.773993124766947,1582.648486470499
850.0,135.32854608534143,209.54475902114132,6.21584680287517,1856.082477428342
900.0,134.7507283832185,209.77175282324743,6.600039876734255,1846.09976343688
950.0,134.09197481732025,209.87854205419202,6.982738235609808,1843.5142693422442
1000.0,133.33243012530983,209.9158552469887,7.3630407244204,1847.2785723835007
1050.0,131.9570990756147,208.73229291821505,7.66218345630661,1833.1322306299028
1100.0,130.54368342460012,207.51929848676122,7.959413311954376,1822.4714164749132
1150.0,129.08750051501474,206.20743138614773,8.254172499594207,1815.0259947485831
1160.0,128.7908705313263,205.92761609109908,8.312789226275557,1813.8982497244883
