wl_depth,impact_criterion,coupled_criterion,sserr_result,touchdown_distance
50.0,53.83940766437663,71.52562137263709,0.5122431760983753,737.7507416824648
100.0,76.27934156624642,106.02651106754519,0.9700453290060864,1012.7758056364149
150.0,102.27581061980402,144.36505596133725,1.4877086328075253,1333.7265064164037
200.0,120.479742958061,170.85971843973257,2.0325845640633142,1475.048619508691
250.0,137.31751780352417,195.76345422812153,2.5908814341047433,1615.5712069243511
300.0,148.83596266320578,213.77468603112436,3.134619020337532,1707.3615805089853
350.0,158.4534167795437,229.30895164536958,3.6649523343082455,1793.3946626859877
400.0,163.62411260776474,238.9166736111867,4.163801533343269,1839.8926459327993
450.0,171.05885479391017,252.21195108060365,4.680464313323231,1952.4130579126124
500.0,188.49360779557398,279.9127619993928,5.297060771925594,2210.092311360171
550.0,202.2828448361142,301.3589863549427,5.952187120803693,2375.12462792397
600.0,211.91418863187954,316.7148773107595,6.614540179008207,2489.4645588796106
650.0,218.59038814694756,328.06703557208806,7.279828893085317,2582.2958777140598
700.0,222.94082039864034,336.2544917868506,7.946417661145758,2664.784620366073
750.0,225.3404229973355,341.84580892761676,8.613514642038481,2742.012382024763
800.0,226.02757501075385,345.1945513439078,9.280668285247343,2816.517697289269
850.0,225.16254556885124,346.4652598058349,9.94758958912596,2889.6560998185782
900.0,221.6873104310186,343.8451740684896,10.568119661101369,2932.3821269997466
950.0,215.877720487099,337.6652075983418,11.119103590268256,2937.7391631045607
1000.0,209.79028569409783,331.2317074664185,11.668892130118728,2952.8317143241156
1050.0,203.36901585824748,324.35208767741426,12.21692989612667,2976.441963793642
1100.0,196.56768389263743,316.8343422351686,12.76284996307468,3007.3595899296415
