wl_depth,impact_criterion,coupled_criterion,sserr_result,touchdown_distance
50.0,5.95127938691848,10.760776331824214,0.2695698789479584,275.87714018689184
100.0,9.072204318214219,15.117744314233935,0.49551127749658436,365.08545594261705
150.0,17.88103004966556,27.62377015030669,0.7129815693646401,512.2842732129002
200.0,23.406782274155315,35.736773442447046,0.9769406318159786,579.3488470098475
250.0,35.26042927147283,53.081914034142486,1.2720173633622436,727.7774834935921
300.0,43.474032984342145,65.30826992597476,1.6071648111385164,805.2487110612393
350.0,50.05934889372007,75.32411678760533,1.9488621448998136,875.7011609675467
400.0,57.1281722434492,86.16479009325796,2.2980643092072945,967.4781135567224
450.0,64.90184469912477,98.08255649173822,2.6686242320658597,1059.5495417745385
500.0,71.33955626833992,108.12546609421767,3.0469382215411294,1130.267431054463
550.0,76.81656223256068,116.84128848684045,3.428339540849928,1191.7779586082181
600.0,81.53742875806698,124.49738066889398,3.811002115317569,1247.8910391326308
650.0,85.63013480864632,131.27938205622792,4.194041303666021,1300.0547051608535
700.0,89.18119030706416,137.3651161211684,4.576969045076379,1348.9222427704683
750.0,92.2584054186836,142.72026425544246,4.959491751974725,1394.8587125113602
800.0,102.93501896734848,159.7768761958815,5.368199699264435,1561.4858483622056
850.0,157.10466650603374,238.1008862226139,5.93198032267329,2044.0777872319418
900.0,193.15629403682647,283.69103582109926,6.743371898561984,2226.229896236738
950.0,205.4736407038813,298.14848027450097,7.4985614808217065,2282.633545880223
1000.0,203.79206262658795,296.9730057606633,8.088509570898033,2263.636869702649
1050.0,202.4822188264759,296.94982057360016,8.681461554377293,2268.727613348217
1100.0,199.329486617116,294.5082407433194,9.137612076603958,2244.706578131294
1150.0,196.7173840185599,293.3188713934302,9.611503100600306,2242.5137811879554
1200.0,196.46639563596258,296.6474220492084,10.2024980674876,2330.3715219919372
1240.0,195.51065803035482,298.2441056602533,10.673723381096146,2401.4744477112235
