wl_depth,impact_criterion,coupled_criterion,sserr_result,touchdown_distance
50.0,10.633684636007157,17.144119153008347,0.2801979593274234,340.9303286056396
100.0,15.966979710567184,24.823088286420102,0.5378933403095059,462.660238352779
150.0,19.833540531292503,30.533950442023013,0.7887938598941843,542.8339656761835
200.0,22.95362875891971,35.192600688863564,1.035748648777739,604.45577433563
250.0,25.5911692714465,39.197257208898456,1.279464233399406,654.155348345108
300.0,47.751886519910265,71.71002625453796,1.519924377200495,951.9466335667568
350.0,48.75061766027742,73.48164090448545,1.7918737144328039,916.7450461633464
400.0,49.724559222675886,75.26808878696269,2.059591122862098,901.4373020681757
450.0,50.62386666123795,76.91631235652332,2.321502451760628,903.1584406637284
500.0,51.430687195701495,78.43202376677195,2.577460920115198,916.6091118148305
550.0,52.14969821761175,79.77803238654266,2.8277059589832674,936.5490774722841
600.0,52.78512160962715,81.00163862836062,3.072703199505276,959.0280808050838
650.0,53.34880189713743,82.11446217358309,3.313025075384756,981.5584063623022
700.0,53.84892784148783,83.1246196859885,3.549256680349843,1002.7805871374472
750.0,70.73281154136451,109.30982462613238,3.8231518079030775,1347.882037796195
800.0,82.76426294891918,128.11791166669389,4.234065385411202,1475.5690742174868
850.0,92.0070988720132,142.69650133631865,4.669259841244994,1552.9049623033115
900.0,99.36166929327584,154.44964808856838,5.113951484165709,1608.59745817938
950.0,105.32313964220566,164.16274329539266,5.563356417625311,1653.8715450003072
1000.0,110.1977178275369,172.32759508968724,6.015314542048642,1694.0017962418096
1050.0,113.9024667857517,178.8133764030142,6.465276703078793,1728.1775930634344
1100.0,116.75160144708204,184.06795403626933,6.913082360486261,1760.1371872532507
1150.0,119.02622407615193,188.552335498557,7.3604797550436905,1792.7044686566487
1200.0,153.53062585957363,241.03770491223378,7.9631333307492715,2179.5018453033167
1250.0,151.31569909046144,238.7501336642759,8.334311358640289,2150.454421361906
1300.0,149.10006903231277,236.44688349435458,8.70846611576995,2125.8971435572357
1350.0,146.8677460540808,234.24062697019158,9.08410558545614,2106.168752292664
1400.0,144.602976424525,231.99971399183642,9.459904131142554,2091.32260962785
