wl_depth,impact_criterion,coupled_criterion,sserr_result,touchdown_distance
50.0,10.633684636007157,17.144119153008347,0.2801979593274234,340.9303286056396
100.0,15.486285410764427,24.151587909434365,0.5348932605163854,456.3921355891057
150.0,37.193159952197284,54.64257069296612,0.8502275046110237,685.7572374207093
200.0,49.3965741902698,72.39619715441333,1.2313439573192637,794.9664493571424
250.0,59.119723534201185,87.10445733825563,1.6163200282825412,905.856950452892
300.0,64.34418910217849,95.53040026058517,1.9698974869466237,955.4715447227535
350.0,79.64866952638313,118.55689137819243,2.3917003708574227,1184.087316410105
400.0,90.98318960467856,135.62061314384945,2.8384429121821686,1293.5237515073652
450.0,100.16821851826155,149.7780420184473,3.2920045127556627,1377.500708897982
500.0,107.86822575248934,161.94211514914696,3.748376303056169,1451.9476817521809
550.0,114.41209971974278,172.5300829476949,4.206031982637832,1521.2583942394156
600.0,119.987617165656,181.9136753269031,4.664211604332358,1586.8275809911938
650.0,135.24201577352832,205.54916239522123,5.139421385592846,1791.9995605314436
700.0,152.8914877489275,231.90145673816983,5.730822389942306,1965.075447234066
750.0,165.22723745687617,250.47063774424123,6.342002793522919,2072.514794576522
800.0,174.14658685555847,264.2194371387879,6.959859725591557,2156.5253076297317
850.0,180.61078507456187,274.75451512984546,7.580567032402083,2231.0080991626305
900.0,185.1565700221307,282.80488277473376,8.20256689269236,2301.605808134264
950.0,188.0996984490077,288.854674072076,8.825079900095483,2370.7359795420443
1000.0,189.63404308491474,293.0415015196069,9.447658244013775,2439.4004525660976
1050.0,189.88825887433524,295.41885008435344,10.070020130358609,2507.963887908616
1100.0,188.94957679461635,296.3834316041872,10.691978059721649,2576.5193547205145
1150.0,186.8843238785505,295.56703879976897,11.313405201924766,2645.064874182861
1200.0,183.74575354476667,293.3836841137038,11.934221523447787,2713.5869054860173
1250.0,179.57908167567288,289.5953546858266,12.554392962804656,2782.096581025633
1300.0,174.4242407220811,284.1371866179347,13.173940435615343,2850.6420119705667
1350.0,168.31757375372055,277.36580461194734,13.792956357266434,2919.3089897701307
1400.0,161.29242669836052,268.9685286144187,14.41103070033638,2985.292108201615
1450.0,153.3798895202211,258.946521990816,15.025263420827875,3036.698791924795
1500.0,144.6090333226412,247.42307632144292,15.637577998519358,3085.9455925240027
1550.0,135.00712005346165,234.28510149384178,16.24773177119566,3132.989733073824
1600.0,124.5997570092042,219.409096337432,16.855497003880995,3177.784253333449
1650.0,113.41102161619042,202.9409503212631,17.460670056224302,3220.2753467145135
1700.0,101.46356949492899,184.7729210836987,18.06308084857112,3260.4010169344674
1750.0,88.77873224553986,164.64076795966625,18.662602834188416,3298.090796173215
1800.0,75.37660801216252,142.64516587177195,19.259163722356966,3333.266287151105
1850.0,61.27655026399487,118.50904608964296,19.85275715232993,3365.842328720123
1900.0,46.494308696195354,92.09340953506944,20.443455406553912,3395.7286227276845
1950.0,31.050461106181707,63.1240665844538,21.031423092874036,3422.83169172769
2000.0,14.958601723872738,31.316467086641453,21.61693154249099,3447.0570601822715
2050.0,0.0,0.0,22.200373487692133,3468.3115665554724
2100.0,0.0,0.0,22.782277426041738,3486.5057220884396
2150.0,0.0,0.0,23.363320969557936,3501.556036667109
2200.0,0.0,0.0,23.944342437833416,3513.3872357583436
2250.0,0.0,0.0,24.526349994574332,3521.934297292718
2300.0,0.0,0.0,25.110527748106744,3527.144245358849
2350.0,0.0,0.0,25.69823842582865,3528.977649524736
2400.0,0.0,0.0,26.29102246645597,3527.4097943840266
2450.0,0.0,0.0,26.890593620001066,3522.4315025064543
2500.0,0.0,0.0,27.498831369129412,3514.049613579515
2550.0,0.0,0.0,28.11777065618553,3502.287141066103
2600.0,0.0,0.0,28.749589496923956,3487.1831431232144
2650.0,0.0,0.0,29.39659507709309,3468.792355225961
2700.0,0.0,0.0,30.061208867300714,3447.184637036106
2750.0,0.0,0.0,30.745951172164716,3422.444285447562
2800.0,0.0,0.0,31.453425375626203,3394.669260093175
2850.0,0.0,0.0,32.18630198156321,3363.970358133671
2900.0,0.0,0.0,32.947302401461556,3330.470363399469
2950.0,0.0,0.0,33.73918232779348,3294.303182515331
3000.0,0.0,0.0,34.564714464640666,3255.6129690079083
