wl_depth,impact_criterion,coupled_criterion,sserr_result,touchdown_distance
50.0,17.483167020405684,26.18364773138159,0.3041994730867645,419.01089656621843
100.0,65.16184651681063,84.92465231473747,0.8298659245148721,798.479508698599
150.0,80.6110165686682,108.5826797167862,1.2531207732383116,892.6164817261586
200.0,95.86747491630966,133.85865628034654,1.6788724390476708,1080.3211286067385
250.0,106.61217755928521,152.58205508938624,2.1037713502018565,1241.8967703103006
300.0,114.47307324088075,166.59605628094988,2.5276674607390905,1373.6102514953068
350.0,129.23178615951252,190.54989101729117,3.0100142444717375,1653.43278645392
400.0,142.4550395161556,211.2630901582877,3.537086571396628,1820.4039598055415
450.0,152.69993621280983,227.49663263472712,4.0713005463528855,1926.2265001282062
500.0,160.93476388210362,240.8493900271833,4.608556303735112,2009.0368735491754
550.0,168.39215952024463,253.17971619831695,5.143403123319847,2090.604891483528
600.0,169.12470050988446,255.89449497458628,5.604170191983603,2088.679642386042
650.0,169.67363584792736,258.3690493605171,6.064347649235849,2099.7198568104104
700.0,169.97213131641132,260.68036133123866,6.523105066136704,2120.5397712535655
750.0,169.97239764890972,262.5828783371218,6.979930940887659,2148.316375976072
800.0,169.6461417070843,263.95516021121205,7.434543666176063,2180.7561596844885
850.0,168.98087693102553,264.90751422922267,7.886808120676145,2216.108246429497
900.0,170.4552777288637,269.4621732243002,8.378979420579581,2318.6961224312336
950.0,171.8810468106141,273.9419694935263,8.895595220417569,2421.6925879279283
1000.0,172.27858811927686,276.7113275974799,9.416597729704995,2504.8266196302084
1050.0,171.7916221804229,278.11051619134514,9.940010487059299,2575.6176231293184
1100.0,170.51399914503148,278.31521502120347,10.464746597165869,2638.2441286918834
1150.0,168.51404793922816,277.24546572999384,10.990156345712988,2695.252639071019
1200.0,165.84365250418404,275.1335284962444,11.515839926998465,2748.2998227398944
1250.0,162.54201711768192,272.0867592841895,12.041559667913154,2798.5176730013445
1300.0,158.64898249349102,268.09258856293513,12.567195359588936,2846.7101685728703
1350.0,154.19154730226794,263.00393958466907,13.09272023033591,2893.466738575489
1400.0,149.19513928280966,257.0219949417339,13.61818754819317,2939.23138096254
1430.0,145.94795186153254,253.05327033474515,13.933489736818537,2966.3598232750833
